item,week_ending,category,units_of_measure,beginning_units,unit_purchases_1,unit_purchases_2,unit_purchases_3,unit_purchases_4,total_purchased,on_hand_counts,ending_units,unit_cost,ending_value_usd,usage_units,Unnamed: 13
Cookie Oatmeal Raisin,01/17/2017,Sides 4313,ea,58.00,56.0,0,0,0,56.0,0,69.00,0.46,31.97,45.0000,31.9746
Cookie JJ Triple Choc Chip,01/17/2017,Sides 4313,ea,134.00,112.0,0,0,0,112.0,0,98.00,0.56,54.83,148.0000,54.831
Sysco Cup Foam Tall 12 oz,01/17/2017,Paper 4314,Case 1000,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0
Cup Plas 12oz Trans Soft - Paper Cat,01/17/2017,Paper 4314,ea,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0
CUP PLAS TRANS 12 OZ - Paper Cat,01/17/2017,Paper 4314,ea,0.00,0.0,0,0,0,0.0,0,0.00,0.00,0.00,0.0000,0.0
Cup Plas Trans Soft 16 OZ,01/17/2017,Paper 4314,50 CT,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0
Napkins,01/17/2017,Paper 4314,Pack 567,0.00,0.0,0,0,0,0.0,0,0.00,3.05,0.00,0.0000,0.0
Napkins - Case 24 / Pack 284,01/17/2017,Paper 4314,Pack 284,29.00,0.0,0,0,0,0.0,0,23.50,1.41,33.18,5.5000,33.1844
Cup 22oz JJ,01/17/2017,Paper 4314,ea,874.00,1000.0,0,0,0,1000.0,0,"1,418.00",0.04,50.91,456.0000,50.906200000000005
Lid 22oz JJ,01/17/2017,Paper 4314,ea,"1,060.00",1000.0,0,0,0,1000.0,0,"1,668.00",0.01,17.68,392.0000,17.6808
Cup 30oz JJ,01/17/2017,Paper 4314,ea,814.00,750.0,0,0,0,750.0,0,"1,346.00",0.06,80.49,218.0000,80.4908
Lid 30oz JJ,01/17/2017,Paper 4314,ea,970.00,1000.0,0,0,0,1000.0,0,"1,676.70",0.02,30.01,293.3000,30.012899999999995
Bags 8# JJ,01/17/2017,Paper 4314,Box 1000,0.80,1.0,0,0,0,1.0,0,1.25,35.00,43.75,0.5500,43.75
Wrap Sandwich,01/17/2017,Paper 4314,Box 1000,3.10,0.0,0,0,0,0.0,0,1.10,19.57,21.53,2.0000,21.527
8X10 Port Pap.,01/17/2017,Paper 4314,Box 500,15.20,0.0,0,0,0,0.0,0,7.20,2.61,18.76,8.0000,18.7618
Straws,01/17/2017,Paper 4314,Box 300,29.00,0.0,0,0,0,0.0,0,26.75,1.43,38.24,2.2500,38.2423
Pan Liners,01/17/2017,Paper 4314,Box 1000,0.50,0.0,0,0,0,0.0,0,0.40,29.22,11.69,0.1000,11.6894
Mylar,01/17/2017,Paper 4314,roll 5280,1.25,0.0,0,0,0,0.0,0,1.10,57.24,62.97,0.1500,62.9683
Cucumber,01/17/2017,Produce 4315,ea,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0
Iceburg Head ,01/17/2017,Produce 4315,24 Count,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0
Lettuce,01/17/2017,Produce 4315,12 Packs,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0
Roma Tomatoes,01/17/2017,Produce 4315,lb,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0
Yellow Onions,01/17/2017,Produce 4315,lb,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0
Lettuce,01/17/2017,Produce 4315,Head Let,71.00,168.0,0,0,0,168.0,0,99.00,1.20,118.91,140.0000,118.9089
Tomatoes,01/17/2017,Produce 4315,lb,88.00,150.0,0,0,0,150.0,0,132.00,1.03,136.01,106.0000,136.0128
Onions,01/17/2017,Produce 4315,lb,40.00,50.0,0,0,0,50.0,0,50.00,0.48,23.90,40.0000,23.9
Sprouts,01/17/2017,Produce 4315,lb,3.75,2.0,0,0,0,2.0,0,4.75,10.07,47.83,1.0000,47.8325
Celery,01/17/2017,Produce 4315,stalk,7.00,9.0,0,0,0,9.0,0,8.50,1.16,9.89,7.5000,9.8872
Cucumbers,01/17/2017,Produce 4315,ea,22.00,24.0,0,0,0,24.0,0,27.00,1.06,28.51,19.0000,28.506599999999995
Dr Pepper (20oz Bottle),01/17/2017,Beverage 4316,ea,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0
Syrup Coke,01/17/2017,Beverage 4316,gal,6.50,0.0,0,0,0,0.0,0,4.00,14.25,57.00,2.5000,57.0
Syrup Diet Coke,01/17/2017,Beverage 4316,gal,8.00,0.0,0,0,0,0.0,0,7.00,14.52,101.67,1.0000,101.6687
Syrup Sprite,01/17/2017,Beverage 4316,gal,2.50,5.0,0,0,0,5.0,0,7.00,14.62,102.32,0.5000,102.3211
Syrup Lemonade Light,01/17/2017,Beverage 4316,gal,3.50,0.0,0,0,0,0.0,0,3.25,15.78,51.29,0.2500,51.2922
Syrup Mello Yellow,01/17/2017,Beverage 4316,gal,2.50,0.0,0,0,0,0.0,0,1.25,15.26,19.08,1.2500,19.075
Syrup Dr. Pepper,01/17/2017,Beverage 4316,gal,2.50,5.0,0,0,0,5.0,0,4.50,14.52,65.35,3.0000,65.3517
Syrup Diet Dr Pepper,01/17/2017,Beverage 4316,gal,0.00,0.0,0,0,0,0.0,0,0.00,13.97,0.00,0.0000,0.0
Syrup Cherry Coke,01/17/2017,Beverage 4316,gal,5.00,0.0,0,0,0,0.0,0,3.50,14.64,51.23,1.5000,51.225
Syrup Powerade,01/17/2017,Beverage 4316,gal,3.25,0.0,0,0,0,0.0,0,2.25,15.18,34.15,1.0000,34.1458
Tea Bag Brew Lipton,01/17/2017,Beverage 4316,ea,16.00,24.0,0,0,0,24.0,0,26.00,0.95,24.73,14.0000,24.7338
Water (bottle),01/17/2017,Beverage 4316,bottle,65.00,24.0,0,0,0,24.0,0,68.00,0.28,18.99,21.0000,18.9856
Box - Mini Jimmy 12 CT Sandwich,01/17/2017,Catering 4320,each,23.00,0.0,0,0,0,0.0,0,23.00,1.08,24.91,0.0000,24.9136
Box - Mini Jimmy 24 CT Sandwich,01/17/2017,Catering 4320,each,32.00,0.0,0,0,0,0.0,0,30.00,1.67,50.19,2.0000,50.187
Box w/window - Jimmy 6 pk Cookie,01/17/2017,Catering 4320,each,139.00,0.0,0,0,0,0.0,0,137.00,0.25,34.67,2.0000,34.6747
Paper Bag - Mini Jimmy Sandwich,01/17/2017,Catering 4320,Case 500,1.50,0.0,0,0,0,0.0,0,1.40,15.70,21.98,0.1000,21.979999999999997
Pickle Container - clear plastic w/lid & label,01/17/2017,Catering 4320,each,0.00,0.0,0,0,0,0.0,0,0.00,0.19,0.00,0.0000,0.0
Plastic Knives,01/17/2017,Catering 4320,Box 1000,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0
JJ Lunch Box,01/17/2017,Catering 4320,ea,221.00,0.0,0,0,0,0.0,0,221.00,0.30,66.43,0.0000,66.4326
"Tray Cater Cmbo 12"" w / dome lid",01/17/2017,Catering 4320,each,31.00,0.0,0,0,0,0.0,0,31.00,0.79,24.47,0.0000,24.4745
"Tray Cater Cmbo 16"" w / dome lid",01/17/2017,Catering 4320,each,26.00,0.0,0,0,0,0.0,0,25.00,1.65,41.32,1.0000,41.3175
Party Tray Bags,01/17/2017,Catering 4320,ea,0.00,0.0,0,0,0,0.0,0,0.00,0.79,0.00,0.0000,0.0
French Bread 32 ct,01/24/2017,Bread 4311,ea,664.00,960.0,0,0,0,960.0,0,763.00,0.45,339.76,861.0000,339.7639
Wheat,01/24/2017,Bread 4311,ea,49.00,64.0,0,0,0,64.0,0,60.00,1.46,87.64,53.0000,87.636
Equal Sugar Substitute,01/24/2017,Food 4312,Case 2000,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0
Avo Fresco,01/24/2017,Food 4312,Case,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0
Capicola,01/24/2017,Food 4312,lb,24.50,34.9,0,0,0,34.9,0,37.75,3.00,113.22,21.6500,113.2236
Salami,01/24/2017,Food 4312,lb,33.50,36.0,0,0,0,36.0,0,46.00,2.92,134.21,23.5000,134.2142
Ham,01/24/2017,Food 4312,lb,112.25,86.0,0,0,0,86.0,0,111.25,2.11,234.68,87.0000,234.6819
Turkey,01/24/2017,Food 4312,lb,207.00,82.95,0,0,0,82.95,0,116.50,2.90,337.50,173.4500,337.5005
Beef,01/24/2017,Food 4312,lb,56.50,64.3,0,0,0,64.3,0,67.75,3.91,264.93,53.0500,264.9296
Bacon,01/24/2017,Food 4312,ea,"1,105.00",1200.0,0,0,0,1200.0,0,"1,320.00",0.19,257.00,985.0000,257.004
Cheese,01/24/2017,Food 4312,lb,81.00,104.37,0,0,0,104.37,0,97.00,2.24,217.14,88.3700,217.14419999999998
Mayonnaise,01/24/2017,Food 4312,gal mayo,44.75,12.0,0,0,0,12.0,0,47.50,8.09,384.41,9.2500,384.408
Oil,01/24/2017,Food 4312,gal oil,16.50,0.0,0,0,0,0.0,0,15.50,8.86,137.29,1.0000,137.2944
Vinegar,01/24/2017,Food 4312,gal vinegar,12.25,0.0,0,0,0,0.0,0,11.50,4.14,47.64,0.7500,47.6353
Avocado,01/24/2017,Food 4312,avo can,14.50,12.0,0,0,0,12.0,0,19.00,3.21,60.99,7.5000,60.99
Peppers Cherry,01/24/2017,Food 4312,Gal Peppers,21.00,4.0,0,0,0,4.0,0,22.20,6.95,154.24,2.8000,154.2412
Mustard Dijon,01/24/2017,Food 4312,jar dijon,7.20,0.0,0,0,0,0.0,0,5.90,5.24,30.93,1.3000,30.9254
MUSTARD WHL GRAIN ,01/24/2017,Food 4312,32 oz jar,8.90,0.0,0,0,0,0.0,0,8.30,5.85,48.53,0.6000,48.5318
Soy Sauce,01/24/2017,Food 4312,gal soy,0.90,0.0,0,0,0,0.0,0,0.75,9.34,7.01,0.1500,7.005099999999999
Tuna Chunk - pouch,01/24/2017,Food 4312,Pouch tuna (48oz),7.50,6.0,0,0,0,6.0,0,8.00,8.22,65.77,5.5000,65.7736
Pam Spray,01/24/2017,Food 4312,ea,3.00,0.0,0,0,0,0.0,0,2.00,2.59,5.17,1.0000,5.1748
Oregano,01/24/2017,Food 4312,cont oregano,0.30,0.0,0,0,0,0.0,0,0.25,20.60,5.15,0.0500,5.1492
Basil,01/24/2017,Food 4312,cont basil,0.30,0.0,0,0,0,0.0,0,0.25,21.82,5.45,0.0500,5.4547
Sugar,01/24/2017,Food 4312,lb,20.00,0.0,0,0,0,0.0,0,20.00,0.58,11.67,0.0000,11.674
Mayo Packets,01/24/2017,Food 4312,Box 204,1.75,1.0,0,0,0,1.0,0,1.10,17.70,19.47,1.6500,19.4734
Mustard Packets,01/24/2017,Food 4312,Box 500,1.75,1.0,0,0,0,1.0,0,2.40,5.88,14.11,0.3500,14.112
Sweet n Low Packets,01/24/2017,Food 4312,Case  3000,0.00,0.0,0,0,0,0.0,0,0.00,18.45,0.00,0.0000,0.0
Pickles,01/24/2017,Sides 4313,ea,151.00,72.0,0,0,0,72.0,0,125.00,0.35,43.29,98.0000,43.2875
Chip JJ Reg ,01/24/2017,Sides 4313,ea,158.00,180.0,0,0,0,180.0,0,189.00,0.34,65.05,149.0000,65.0538
Chip JJ BBQ ,01/24/2017,Sides 4313,ea,271.00,240.0,0,0,0,240.0,0,313.00,0.34,107.73,198.0000,107.7346
Chip JJ Jalapeno ,01/24/2017,Sides 4313,ea,164.00,180.0,0,0,0,180.0,0,170.00,0.34,58.51,174.0000,58.514
Chip JJ S&V ,01/24/2017,Sides 4313,ea,179.00,180.0,0,0,0,180.0,0,212.00,0.34,72.97,147.0000,72.9704
Chip JJ Skinny ,01/24/2017,Sides 4313,ea,143.00,60.0,0,0,0,60.0,0,141.00,0.41,57.39,62.0000,57.387
Cookie Oatmeal Raisin,01/24/2017,Sides 4313,ea,69.00,56.0,0,0,0,56.0,0,86.00,0.46,39.85,39.0000,39.8524
Cookie JJ Triple Choc Chip,01/24/2017,Sides 4313,ea,98.00,168.0,0,0,0,168.0,0,136.00,0.56,76.54,130.0000,76.5408
Sysco Cup Foam Tall 12 oz,01/24/2017,Paper 4314,Case 1000,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0
Cup Plas 12oz Trans Soft - Paper Cat,01/24/2017,Paper 4314,ea,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0
CUP PLAS TRANS 12 OZ - Paper Cat,01/24/2017,Paper 4314,ea,0.00,0.0,0,0,0,0.0,0,0.00,0.00,0.00,0.0000,0.0
Cup Plas Trans Soft 16 OZ,01/24/2017,Paper 4314,50 CT,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0
Napkins,01/24/2017,Paper 4314,Pack 567,0.00,0.0,0,0,0,0.0,0,0.00,3.05,0.00,0.0000,0.0
Napkins - Case 24 / Pack 284,01/24/2017,Paper 4314,Pack 284,23.50,0.0,0,0,0,0.0,0,18.00,1.41,25.42,5.5000,25.4178
Cup 22oz JJ,01/24/2017,Paper 4314,ea,"1,418.00",0.0,0,0,0,0.0,0,954.00,0.04,34.25,464.0000,34.2486
Lid 22oz JJ,01/24/2017,Paper 4314,ea,"1,668.00",0.0,0,0,0,0.0,0,"1,253.00",0.01,13.28,415.0000,13.2818
Cup 30oz JJ,01/24/2017,Paper 4314,ea,"1,346.00",0.0,0,0,0,0.0,0,"1,139.00",0.06,68.11,207.0000,68.1122
Lid 30oz JJ,01/24/2017,Paper 4314,ea,"1,676.70",0.0,0,0,0,0.0,0,"1,547.00",0.02,27.69,129.7000,27.6913
Bags 8# JJ,01/24/2017,Paper 4314,Box 1000,1.25,0.0,0,0,0,0.0,0,0.50,35.00,17.50,0.7500,17.5
Wrap Sandwich,01/24/2017,Paper 4314,Box 1000,1.10,3.0,0,0,0,3.0,0,2.25,19.57,44.03,1.8500,44.0325
8X10 Port Pap.,01/24/2017,Paper 4314,Box 500,7.20,12.0,0,0,0,12.0,0,12.50,2.61,32.57,6.7000,32.5725
Straws,01/24/2017,Paper 4314,Box 300,26.75,0.0,0,0,0,0.0,0,24.75,1.43,35.38,2.0000,35.3831
Pan Liners,01/24/2017,Paper 4314,Box 1000,0.40,0.0,0,0,0,0.0,0,0.40,29.22,11.69,0.0000,11.6894
Mylar,01/24/2017,Paper 4314,roll 5280,1.10,0.0,0,0,0,0.0,0,0.80,57.24,45.80,0.3000,45.7951
Cucumber,01/24/2017,Produce 4315,ea,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0
Iceburg Head ,01/24/2017,Produce 4315,24 Count,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0
Lettuce,01/24/2017,Produce 4315,12 Packs,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0
Roma Tomatoes,01/24/2017,Produce 4315,lb,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0
Yellow Onions,01/24/2017,Produce 4315,lb,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0
Lettuce,01/24/2017,Produce 4315,Head Let,99.00,96.0,0,0,0,96.0,0,69.00,1.16,80.05,126.0000,80.0469
Tomatoes,01/24/2017,Produce 4315,lb,132.00,75.0,0,0,0,75.0,0,64.00,1.00,64.02,143.0000,64.0192
Onions,01/24/2017,Produce 4315,lb,50.00,0.0,0,0,0,0.0,0,12.00,0.48,5.74,38.0000,5.736
Sprouts,01/24/2017,Produce 4315,lb,4.75,1.0,0,0,0,1.0,0,2.00,10.07,20.14,3.7500,20.14
Celery,01/24/2017,Produce 4315,stalk,8.50,6.0,0,0,0,6.0,0,8.00,1.11,8.90,6.5000,8.9024
Cucumbers,01/24/2017,Produce 4315,ea,27.00,0.0,0,0,0,0.0,0,5.00,1.06,5.28,22.0000,5.279
Dr Pepper (20oz Bottle),01/24/2017,Beverage 4316,ea,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0
Syrup Coke,01/24/2017,Beverage 4316,gal,4.00,5.0,0,0,0,5.0,0,7.50,14.56,109.22,1.5000,109.2173
Syrup Diet Coke,01/24/2017,Beverage 4316,gal,7.00,0.0,0,0,0,0.0,0,5.00,14.52,72.62,2.0000,72.6205
Syrup Sprite,01/24/2017,Beverage 4316,gal,7.00,0.0,0,0,0,0.0,0,6.00,14.62,87.70,1.0000,87.7038
Syrup Lemonade Light,01/24/2017,Beverage 4316,gal,3.25,0.0,0,0,0,0.0,0,2.50,15.78,39.46,0.7500,39.4555
Syrup Mello Yellow,01/24/2017,Beverage 4316,gal,1.25,0.0,0,0,0,0.0,0,0.50,15.26,7.63,0.7500,7.63
Syrup Dr. Pepper,01/24/2017,Beverage 4316,gal,4.50,5.0,0,0,0,5.0,0,7.00,14.50,101.53,2.5000,101.5301
Syrup Diet Dr Pepper,01/24/2017,Beverage 4316,gal,0.00,0.0,0,0,0,0.0,0,0.00,13.97,0.00,0.0000,0.0
Syrup Cherry Coke,01/24/2017,Beverage 4316,gal,3.50,5.0,0,0,0,5.0,0,7.00,14.73,103.09,1.5000,103.0932
Syrup Powerade,01/24/2017,Beverage 4316,gal,2.25,2.5,0,0,0,2.5,0,3.50,15.31,53.57,1.2500,53.5693
Tea Bag Brew Lipton,01/24/2017,Beverage 4316,ea,26.00,0.0,0,0,0,0.0,0,12.00,0.95,11.42,14.0000,11.4156
Water (bottle),01/24/2017,Beverage 4316,bottle,68.00,0.0,0,0,0,0.0,0,39.00,0.28,10.89,29.0000,10.8888
Box - Mini Jimmy 12 CT Sandwich,01/24/2017,Catering 4320,each,23.00,0.0,0,0,0,0.0,0,23.00,1.08,24.91,0.0000,24.9136
Box - Mini Jimmy 24 CT Sandwich,01/24/2017,Catering 4320,each,30.00,0.0,0,0,0,0.0,0,30.00,1.67,50.19,0.0000,50.187
Box w/window - Jimmy 6 pk Cookie,01/24/2017,Catering 4320,each,137.00,0.0,0,0,0,0.0,0,137.00,0.25,34.67,0.0000,34.6747
Paper Bag - Mini Jimmy Sandwich,01/24/2017,Catering 4320,Case 500,1.40,0.0,0,0,0,0.0,0,1.40,15.70,21.98,0.0000,21.979999999999997
Pickle Container - clear plastic w/lid & label,01/24/2017,Catering 4320,each,0.00,0.0,0,0,0,0.0,0,0.00,0.19,0.00,0.0000,0.0
Plastic Knives,01/24/2017,Catering 4320,Box 1000,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0
JJ Lunch Box,01/24/2017,Catering 4320,ea,221.00,0.0,0,0,0,0.0,0,208.00,0.30,62.52,13.0000,62.5248
"Tray Cater Cmbo 12"" w / dome lid",01/24/2017,Catering 4320,each,31.00,0.0,0,0,0,0.0,0,31.00,0.79,24.47,0.0000,24.4745
"Tray Cater Cmbo 16"" w / dome lid",01/24/2017,Catering 4320,each,25.00,0.0,0,0,0,0.0,0,25.00,1.65,41.32,0.0000,41.3175
Party Tray Bags,01/24/2017,Catering 4320,ea,0.00,0.0,0,0,0,0.0,0,0.00,0.79,0.00,0.0000,0.0
French Bread 32 ct,01/31/2017,Bread 4311,ea,763.00,800.0,0,0,0,800.0,0,688.00,0.45,306.37,875.0000,306.3664
Wheat,01/31/2017,Bread 4311,ea,60.00,32.0,0,0,0,32.0,0,38.00,1.46,55.50,54.0000,55.50280000000001
Equal Sugar Substitute,01/31/2017,Food 4312,Case 2000,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0
Avo Fresco,01/31/2017,Food 4312,Case,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0
Capicola,01/31/2017,Food 4312,lb,37.75,39.4,0,0,0,39.4,0,46.75,2.97,138.94,30.4000,138.9363
Salami,01/31/2017,Food 4312,lb,46.00,35.05,0,0,0,35.05,0,54.75,2.92,160.00,26.3000,160.0014
Ham,01/31/2017,Food 4312,lb,111.25,125.3,0,0,0,125.3,0,143.25,2.10,300.67,93.3000,300.6674
Turkey,01/31/2017,Food 4312,lb,116.50,166.9,0,0,0,166.9,0,161.00,2.90,467.33,122.4000,467.3347
Beef,01/31/2017,Food 4312,lb,67.75,54.2,0,0,0,54.2,0,51.50,3.90,200.96,70.4500,200.9582
Bacon,01/31/2017,Food 4312,ea,"1,320.00",1200.0,0,0,0,1200.0,0,"1,516.00",0.19,295.32,"1,004.0000",295.3168
Cheese,01/31/2017,Food 4312,lb,97.00,105.16,0,0,0,105.16,0,102.00,2.26,230.31,100.1600,230.30580000000003
Mayonnaise,01/31/2017,Food 4312,gal mayo,47.50,8.0,0,0,0,8.0,0,45.25,8.10,366.65,10.2500,366.6517
Oil,01/31/2017,Food 4312,gal oil,15.50,0.0,0,0,0,0.0,0,14.25,8.86,126.22,1.2500,126.2222
Vinegar,01/31/2017,Food 4312,gal vinegar,11.50,0.0,0,0,0,0.0,0,10.50,4.14,43.49,1.0000,43.4931
Avocado,01/31/2017,Food 4312,avo can,19.00,0.0,0,0,0,0.0,0,6.50,3.21,20.87,12.5000,20.865
Peppers Cherry,01/31/2017,Food 4312,Gal Peppers,22.20,4.0,0,0,0,4.0,0,23.75,6.94,164.90,2.4500,164.8986
Mustard Dijon,01/31/2017,Food 4312,jar dijon,5.90,0.0,0,0,0,0.0,0,4.75,5.24,24.90,1.1500,24.8976
MUSTARD WHL GRAIN ,01/31/2017,Food 4312,32 oz jar,8.30,0.0,0,0,0,0.0,0,7.50,5.85,43.85,0.8000,43.854
Soy Sauce,01/31/2017,Food 4312,gal soy,0.75,0.0,0,0,0,0.0,0,0.60,9.34,5.60,0.1500,5.6041
Tuna Chunk - pouch,01/31/2017,Food 4312,Pouch tuna (48oz),8.00,6.0,0,0,0,6.0,0,8.25,8.22,67.83,5.7500,67.829
Pam Spray,01/31/2017,Food 4312,ea,2.00,0.0,0,0,0,0.0,0,2.00,2.59,5.17,0.0000,5.1748
Oregano,01/31/2017,Food 4312,cont oregano,0.25,0.0,0,0,0,0.0,0,0.20,20.60,4.12,0.0500,4.1193
Basil,01/31/2017,Food 4312,cont basil,0.25,0.0,0,0,0,0.0,0,0.20,21.82,4.36,0.0500,4.3638
Sugar,01/31/2017,Food 4312,lb,20.00,0.0,0,0,0,0.0,0,25.00,0.58,14.59,-5.0000,14.5925
Mayo Packets,01/31/2017,Food 4312,Box 204,1.10,2.0,0,0,0,2.0,0,2.20,17.76,39.07,0.9000,39.0742
Mustard Packets,01/31/2017,Food 4312,Box 500,2.40,0.0,0,0,0,0.0,0,2.00,5.88,11.76,0.4000,11.76
Sweet n Low Packets,01/31/2017,Food 4312,Case  3000,0.00,0.0,0,0,0,0.0,0,0.00,18.45,0.00,0.0000,0.0
Pickles,01/31/2017,Sides 4313,ea,125.00,144.0,0,0,0,144.0,0,175.00,0.35,60.60,94.0000,60.6025
Chip JJ Reg ,01/31/2017,Sides 4313,ea,189.00,120.0,0,0,0,120.0,0,142.00,0.34,48.88,167.0000,48.87639999999999
Chip JJ BBQ ,01/31/2017,Sides 4313,ea,313.00,120.0,0,0,0,120.0,0,185.00,0.34,63.68,248.0000,63.677
Chip JJ Jalapeno ,01/31/2017,Sides 4313,ea,170.00,180.0,0,0,0,180.0,0,160.00,0.34,55.07,190.0000,55.072
Chip JJ S&V ,01/31/2017,Sides 4313,ea,212.00,120.0,0,0,0,120.0,0,173.00,0.34,59.55,159.0000,59.5466
Chip JJ Skinny ,01/31/2017,Sides 4313,ea,141.00,60.0,0,0,0,60.0,0,136.00,0.41,55.35,65.0000,55.352
Cookie Oatmeal Raisin,01/31/2017,Sides 4313,ea,86.00,0.0,0,0,0,0.0,0,47.00,0.46,21.78,39.0000,21.7798
Cookie JJ Triple Choc Chip,01/31/2017,Sides 4313,ea,136.00,112.0,0,0,0,112.0,0,121.00,0.56,68.15,127.0000,68.1472
Sysco Cup Foam Tall 12 oz,01/31/2017,Paper 4314,Case 1000,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0
Cup Plas 12oz Trans Soft - Paper Cat,01/31/2017,Paper 4314,ea,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0
CUP PLAS TRANS 12 OZ - Paper Cat,01/31/2017,Paper 4314,ea,0.00,0.0,0,0,0,0.0,0,0.00,0.00,0.00,0.0000,0.0
Cup Plas Trans Soft 16 OZ,01/31/2017,Paper 4314,50 CT,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0
Napkins,01/31/2017,Paper 4314,Pack 567,0.00,0.0,0,0,0,0.0,0,0.00,3.05,0.00,0.0000,0.0
Napkins - Case 24 / Pack 284,01/31/2017,Paper 4314,Pack 284,18.00,0.0,0,0,0,0.0,0,12.00,1.41,16.95,6.0000,16.9452
Cup 22oz JJ,01/31/2017,Paper 4314,ea,954.00,1000.0,0,0,0,1000.0,0,"1,464.00",0.04,52.56,490.0000,52.5576
Lid 22oz JJ,01/31/2017,Paper 4314,ea,"1,253.00",0.0,0,0,0,0.0,0,826.00,0.01,8.76,427.0000,8.7556
Cup 30oz JJ,01/31/2017,Paper 4314,ea,"1,139.00",0.0,0,0,0,0.0,0,879.00,0.06,52.56,260.0000,52.5642
Lid 30oz JJ,01/31/2017,Paper 4314,ea,"1,547.00",0.0,0,0,0,0.0,0,"1,284.00",0.02,22.98,263.0000,22.9836
Bags 8# JJ,01/31/2017,Paper 4314,Box 1000,0.50,1.0,0,0,0,1.0,0,1.00,35.00,35.00,0.5000,35.0
Wrap Sandwich,01/31/2017,Paper 4314,Box 1000,2.25,6.0,0,0,0,6.0,0,3.25,19.57,63.60,5.0000,63.6025
8X10 Port Pap.,01/31/2017,Paper 4314,Box 500,12.50,12.0,0,0,0,12.0,0,17.50,2.61,45.60,7.0000,45.6015
Straws,01/31/2017,Paper 4314,Box 300,24.75,0.0,0,0,0,0.0,0,22.50,1.43,32.17,2.2500,32.1665
Pan Liners,01/31/2017,Paper 4314,Box 1000,0.40,0.0,0,0,0,0.0,0,0.30,29.22,8.77,0.1000,8.7671
Mylar,01/31/2017,Paper 4314,roll 5280,0.80,1.0,0,0,0,1.0,0,1.60,57.24,91.58,0.2000,91.5779
Cucumber,01/31/2017,Produce 4315,ea,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0
Iceburg Head ,01/31/2017,Produce 4315,24 Count,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0
Lettuce,01/31/2017,Produce 4315,12 Packs,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0
Roma Tomatoes,01/31/2017,Produce 4315,lb,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0
Yellow Onions,01/31/2017,Produce 4315,lb,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0
Lettuce,01/31/2017,Produce 4315,Head Let,69.00,168.0,0,0,0,168.0,0,93.00,1.14,105.72,144.0000,105.72240000000001
Tomatoes,01/31/2017,Produce 4315,lb,64.00,175.0,0,0,0,175.0,0,109.00,1.02,111.65,130.0000,111.6487
Onions,01/31/2017,Produce 4315,lb,12.00,50.0,0,0,0,50.0,0,15.00,0.48,7.24,47.0000,7.2405
Sprouts,01/31/2017,Produce 4315,lb,2.00,3.0,0,0,0,3.0,0,10.50,10.07,105.74,-5.5000,105.735
Celery,01/31/2017,Produce 4315,stalk,8.00,9.0,0,0,0,9.0,0,8.25,1.19,9.82,8.7500,9.8249
Cucumbers,01/31/2017,Produce 4315,ea,5.00,48.0,0,0,0,48.0,0,28.00,1.11,31.16,25.0000,31.1612
Dr Pepper (20oz Bottle),01/31/2017,Beverage 4316,ea,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0
Syrup Coke,01/31/2017,Beverage 4316,gal,7.50,0.0,0,0,0,0.0,0,5.50,14.56,80.09,2.0000,80.0927
Syrup Diet Coke,01/31/2017,Beverage 4316,gal,5.00,5.0,0,0,0,5.0,0,7.50,14.66,109.94,2.5000,109.935
Syrup Sprite,01/31/2017,Beverage 4316,gal,6.00,0.0,0,0,0,0.0,0,4.50,14.62,65.78,1.5000,65.7779
Syrup Lemonade Light,01/31/2017,Beverage 4316,gal,2.50,2.5,0,0,0,2.5,0,4.50,15.91,71.60,0.5000,71.6
