item,week_ending,category,units_of_measure,beginning_units,unit_purchases_1,unit_purchases_2,unit_purchases_3,unit_purchases_4,total_purchased,on_hand_counts,ending_units,unit_cost,ending_value_usd,usage_units,Unnamed: 13
Chip JJ BBQ ,01/16/2018,Sides 4313,ea,239.00,240.0,0,0,0,240.0,0,188.00,0.34,63.24,291.0000,63.24320000000001
Chip JJ Jalapeno ,01/16/2018,Sides 4313,ea,167.00,180.0,0,0,0,180.0,0,156.00,0.34,52.49,191.0000,52.494
Chip JJ S&V ,01/16/2018,Sides 4313,ea,234.00,120.0,0,0,0,120.0,0,177.00,0.34,59.49,177.0000,59.4897
Chip JJ Skinny ,01/16/2018,Sides 4313,ea,88.00,120.0,0,0,0,120.0,0,148.00,0.40,58.93,60.0000,58.9336
Cookie Oatmeal Raisin,01/16/2018,Sides 4313,ea,27.00,56.0,0,0,0,56.0,0,45.00,0.46,20.85,38.0000,20.853
Cookie JJ Triple Choc Chip,01/16/2018,Sides 4313,ea,112.00,112.0,0,0,0,112.0,0,43.00,0.56,24.23,181.0000,24.2348
Sysco Cup Foam Tall 12 oz,01/16/2018,Paper 4314,Case 1000,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0
Cup Plas 14oz Trans Soft - Paper Cat,01/16/2018,Paper 4314,ea,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0
CUP PLAS TRANS 12 OZ - Paper Cat,01/16/2018,Paper 4314,ea,0.00,0.0,0,0,0,0.0,0,0.00,0.00,0.00,0.0000,0.0
Cup Plas Trans Soft 12 OZ,01/16/2018,Paper 4314,50 CT,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0
Napkins,01/16/2018,Paper 4314,Pack 567,0.00,0.0,0,0,0,0.0,0,0.00,3.05,0.00,0.0000,0.0
Napkins - Case 24 / Pack 284,01/16/2018,Paper 4314,Pack 284,13.00,0.0,0,0,0,0.0,0,6.00,1.43,8.57,7.0000,8.565
Cup 22oz JJ,01/16/2018,Paper 4314,ea,"1,468.00",0.0,0,0,0,0.0,0,972.00,0.04,35.58,496.0000,35.5752
Lid 22oz JJ,01/16/2018,Paper 4314,ea,576.00,1000.0,0,0,0,1000.0,0,"1,286.00",0.01,14.40,290.0000,14.4032
Cup 30oz JJ,01/16/2018,Paper 4314,ea,"1,073.00",0.0,0,0,0,0.0,0,832.00,0.06,50.59,241.0000,50.5856
Lid 30oz JJ,01/16/2018,Paper 4314,ea,"1,264.00",0.0,0,0,0,0.0,0,"1,060.00",0.02,20.14,204.0000,20.14
Bags 8# JJ,01/16/2018,Paper 4314,Box 1000,1.00,0.0,0,0,0,0.0,0,0.50,30.03,15.02,0.5000,15.015
Wrap Sandwich,01/16/2018,Paper 4314,Box 1000,2.75,3.0,0,0,0,3.0,0,4.75,18.66,88.64,1.0000,88.64120000000001
8X10 Port Pap.,01/16/2018,Paper 4314,Box 500,8.00,12.0,0,0,0,12.0,0,12.90,2.63,33.95,7.1000,33.9489
Straws,01/16/2018,Paper 4314,Box 300,22.00,0.0,0,0,0,0.0,0,20.00,1.63,32.58,2.0000,32.5776
Pan Liners,01/16/2018,Paper 4314,Box 1000,0.50,0.0,0,0,0,0.0,0,0.50,29.21,14.61,0.0000,14.6052
Mylar,01/16/2018,Paper 4314,roll 5280,1.30,0.0,0,0,0,0.0,0,1.25,49.35,61.69,0.0500,61.6861
Cucumber,01/16/2018,Produce 4315,ea,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0
Iceburg Head ,01/16/2018,Produce 4315,24 Count,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0
Lettuce,01/16/2018,Produce 4315,12 Packs,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0
Roma Tomatoes,01/16/2018,Produce 4315,lb,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0
Yellow Onions,01/16/2018,Produce 4315,lb,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0
Lettuce,01/16/2018,Produce 4315,Head Let,111.00,96.0,0,0,0,96.0,0,62.00,0.81,50.12,145.0000,50.1208
Tomatoes,01/16/2018,Produce 4315,lb,112.50,100.0,0,0,0,100.0,0,62.50,0.85,52.96,150.0000,52.9563
Onions,01/16/2018,Produce 4315,lb,50.00,0.0,0,0,0,0.0,0,12.50,0.40,5.00,37.5000,4.995
Sprouts,01/16/2018,Produce 4315,lb,3.75,2.0,0,0,0,2.0,0,3.00,6.05,18.15,2.7500,18.1518
Celery,01/16/2018,Produce 4315,stalk,6.00,6.0,0,0,0,6.0,0,7.00,1.04,7.29,5.0000,7.2919
Cucumbers,01/16/2018,Produce 4315,ea,24.00,0.0,0,0,0,0.0,0,20.00,0.74,14.79,4.0000,14.792000000000002
Syrup Coke,01/16/2018,Beverage 4316,gal,7.00,0.0,0,0,0,0.0,0,5.10,15.37,78.39,1.9000,78.387
Syrup Diet Coke,01/16/2018,Beverage 4316,gal,7.50,0.0,0,0,0,0.0,0,5.50,15.12,83.18,2.0000,83.1826
Syrup Sprite,01/16/2018,Beverage 4316,gal,3.00,5.0,0,0,0,5.0,0,7.00,15.16,106.10,1.0000,106.1025
Syrup Lemonade Light,01/16/2018,Beverage 4316,gal,4.00,0.0,0,0,0,0.0,0,2.00,16.38,32.77,2.0000,32.7688
Syrup Mello Yellow,01/16/2018,Beverage 4316,gal,2.00,0.0,0,0,0,0.0,0,1.00,15.42,15.42,1.0000,15.42
Syrup Dr. Pepper,01/16/2018,Beverage 4316,gal,7.00,0.0,0,0,0,0.0,0,4.00,14.81,59.24,3.0000,59.2372
Syrup Diet Dr Pepper,01/16/2018,Beverage 4316,gal,0.00,0.0,0,0,0,0.0,0,0.00,13.97,0.00,0.0000,0.0
Syrup Cherry Coke,01/16/2018,Beverage 4316,gal,5.00,0.0,0,0,0,0.0,0,4.50,14.79,66.56,0.5000,66.555
Syrup Powerade,01/16/2018,Beverage 4316,gal,4.00,0.0,0,0,0,0.0,0,2.50,15.76,39.39,1.5000,39.3908
Tea Bag Brew Lipton,01/16/2018,Beverage 4316,ea,9.00,24.0,0,0,0,24.0,0,17.00,0.95,16.17,16.0000,16.1721
Water (bottle),01/16/2018,Beverage 4316,bottle,51.00,24.0,0,0,0,24.0,0,56.00,0.28,15.64,19.0000,15.635200000000001
Box - Mini Jimmy 12 CT Sandwich,01/16/2018,Catering 4320,each,45.00,0.0,0,0,0,0.0,0,44.00,0.91,39.83,1.0000,39.8288
Box - Mini Jimmy 24 CT Sandwich,01/16/2018,Catering 4320,each,18.00,0.0,0,0,0,0.0,0,18.00,1.57,28.29,0.0000,28.2942
Box w/window - Jimmy 6 pk Cookie,01/16/2018,Catering 4320,each,0.00,0.0,0,0,0,0.0,0,0.00,0.25,0.00,0.0000,0.0
Paper Bag - Mini Jimmy Sandwich,01/16/2018,Catering 4320,Case 500,0.00,0.0,0,0,0,0.0,0,1.00,15.60,15.60,-1.0000,15.6
Pickle Container - clear plastic w/lid & label,01/16/2018,Catering 4320,each,1.10,0.0,0,0,0,0.0,0,0.00,0.19,0.00,1.1000,0.0
Plastic Knives,01/16/2018,Catering 4320,Box 1000,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0
JJ Lunch Box,01/16/2018,Catering 4320,ea,132.00,0.0,0,0,0,0.0,0,131.00,0.30,39.38,1.0000,39.3786
"Tray Cater Cmbo 12"" w / dome lid",01/16/2018,Catering 4320,each,40.00,0.0,0,0,0,0.0,0,38.00,0.91,34.71,2.0000,34.713
"Tray Cater Cmbo 16"" w / dome lid",01/16/2018,Catering 4320,each,33.00,0.0,0,0,0,0.0,0,28.00,1.71,47.92,5.0000,47.922
Party Tray Bags,01/16/2018,Catering 4320,ea,0.00,0.0,0,0,0,0.0,0,0.00,0.79,0.00,0.0000,0.0
French Bread 32 ct,01/23/2018,Bread 4311,ea,578.00,704.0,0,0,0,704.0,0,617.00,0.44,272.28,665.0000,272.2821
Wheat,01/23/2018,Bread 4311,ea,37.00,64.0,0,0,0,64.0,0,47.00,1.45,68.00,54.0000,68.0043
Equal Sugar Substitute,01/23/2018,Food 4312,Case 2000,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0
Pepper Jalapeno Slices,01/23/2018,Food 4312,gal,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0
Avo Fresco,01/23/2018,Food 4312,Case,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0
Capicola,01/23/2018,Food 4312,lb,31.50,40.0,0,0,0,40.0,0,44.75,3.02,135.23,26.7500,135.23
Salami,01/23/2018,Food 4312,lb,36.50,35.4,0,0,0,35.4,0,47.50,3.01,142.78,24.4000,142.7755
Ham,01/23/2018,Food 4312,lb,126.50,83.7,0,0,0,83.7,0,95.50,2.12,202.74,114.7000,202.737
Turkey,01/23/2018,Food 4312,lb,121.25,150.4,0,0,0,150.4,0,148.50,2.81,417.24,123.1500,417.2405
Beef,01/23/2018,Food 4312,lb,43.00,57.6,0,0,0,57.6,0,43.50,4.07,177.23,57.1000,177.2321
Bacon,01/23/2018,Food 4312,ea,0.00,0.0,0,0,0,0.0,0,0.00,0.20,0.00,0.0000,0.0
BACON - SLI APPLWD SMKD CKD,01/23/2018,Food 4312,ea,918.00,600.0,0,0,0,600.0,0,855.00,0.21,183.23,663.0000,183.2265
Cheese,01/23/2018,Food 4312,lb,70.25,105.25,0,0,0,105.25,0,84.00,2.29,192.17,91.5000,192.1668
Mayonnaise,01/23/2018,Food 4312,gal mayo,45.00,12.0,0,0,0,12.0,0,48.00,8.16,391.67,9.0000,391.6704
Oil,01/23/2018,Food 4312,gal oil,11.00,6.0,0,0,0,6.0,0,17.00,10.03,170.47,0.0000,170.4709
Vinegar,01/23/2018,Food 4312,gal vinegar,12.50,0.0,0,0,0,0.0,0,11.00,3.89,42.77,1.5000,42.7702
Avocado,01/23/2018,Food 4312,avo can,18.00,0.0,0,0,0,0.0,0,9.00,3.41,30.67,9.0000,30.6657
Peppers Cherry,01/23/2018,Food 4312,Gal Peppers,20.75,4.0,0,0,0,4.0,0,21.00,7.01,147.15,3.7500,147.1533
Mustard Dijon,01/23/2018,Food 4312,jar dijon,5.00,6.0,0,0,0,6.0,0,9.00,5.24,47.14,2.0000,47.1375
MUSTARD WHL GRAIN ,01/23/2018,Food 4312,32 oz jar,9.00,0.0,0,0,0,0.0,0,7.00,5.84,40.87,2.0000,40.8688
Soy Sauce,01/23/2018,Food 4312,gal soy,1.00,0.0,0,0,0,0.0,0,0.75,9.34,7.01,0.2500,7.005099999999999
Tuna Chunk - pouch,01/23/2018,Food 4312,Pouch tuna (48oz),3.00,6.0,0,0,0,6.0,0,5.00,8.76,43.79,4.0000,43.7915
Pam Spray,01/23/2018,Food 4312,ea,1.00,6.0,0,0,0,6.0,0,7.00,2.60,18.21,0.0000,18.2119
Oregano,01/23/2018,Food 4312,cont oregano,0.10,0.0,0,0,0,0.0,0,1.00,25.10,25.10,-0.9000,25.0953
Basil,01/23/2018,Food 4312,cont basil,0.10,0.0,0,0,0,0.0,0,1.00,9.41,9.41,-0.9000,9.4118
Sugar,01/23/2018,Food 4312,lb,30.00,0.0,0,0,0,0.0,0,15.00,0.58,8.76,15.0000,8.7555
Mayo Packets,01/23/2018,Food 4312,Box 204,2.00,1.0,0,0,0,1.0,0,1.75,17.79,31.13,1.2500,31.1325
Mustard Packets,01/23/2018,Food 4312,Box 500,2.50,0.0,0,0,0,0.0,0,2.50,5.88,14.70,0.0000,14.7
Sweet n Low Packets,01/23/2018,Food 4312,Case  3000,0.00,0.0,0,0,0,0.0,0,0.00,18.45,0.00,0.0000,0.0
Pickles,01/23/2018,Sides 4313,ea,91.00,72.0,0,0,0,72.0,0,34.00,0.35,11.77,129.0000,11.7742
Chip JJ Reg ,01/23/2018,Sides 4313,ea,134.00,180.0,0,0,0,180.0,0,172.00,0.34,57.93,142.0000,57.9296
Chip JJ BBQ ,01/23/2018,Sides 4313,ea,188.00,300.0,0,0,0,300.0,0,253.00,0.34,85.19,235.0000,85.1851
Chip JJ Jalapeno ,01/23/2018,Sides 4313,ea,156.00,180.0,0,0,0,180.0,0,148.00,0.34,49.83,188.0000,49.8316
Chip JJ S&V ,01/23/2018,Sides 4313,ea,177.00,120.0,0,0,0,120.0,0,132.00,0.34,44.40,165.0000,44.4048
Chip JJ Skinny ,01/23/2018,Sides 4313,ea,148.00,60.0,0,0,0,60.0,0,133.00,0.40,52.95,75.0000,52.9473
Cookie Oatmeal Raisin,01/23/2018,Sides 4313,ea,45.00,56.0,0,0,0,56.0,0,63.00,0.46,29.19,38.0000,29.1942
Cookie JJ Triple Choc Chip,01/23/2018,Sides 4313,ea,43.00,224.0,0,0,0,224.0,0,139.00,0.56,78.34,128.0000,78.3404
Sysco Cup Foam Tall 12 oz,01/23/2018,Paper 4314,Case 1000,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0
Cup Plas 14oz Trans Soft - Paper Cat,01/23/2018,Paper 4314,ea,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0
CUP PLAS TRANS 12 OZ - Paper Cat,01/23/2018,Paper 4314,ea,0.00,0.0,0,0,0,0.0,0,0.00,0.00,0.00,0.0000,0.0
Cup Plas Trans Soft 12 OZ,01/23/2018,Paper 4314,50 CT,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0
Napkins,01/23/2018,Paper 4314,Pack 567,0.00,0.0,0,0,0,0.0,0,0.00,3.05,0.00,0.0000,0.0
Napkins - Case 24 / Pack 284,01/23/2018,Paper 4314,Pack 284,6.00,24.0,0,0,0,24.0,0,22.50,1.43,32.12,7.5000,32.1188
Cup 22oz JJ,01/23/2018,Paper 4314,ea,972.00,1000.0,0,0,0,1000.0,0,"1,535.00",0.04,56.18,437.0000,56.181
Lid 22oz JJ,01/23/2018,Paper 4314,ea,"1,286.00",0.0,0,0,0,0.0,0,989.00,0.01,11.08,297.0000,11.0768
Cup 30oz JJ,01/23/2018,Paper 4314,ea,832.00,750.0,0,0,0,750.0,0,"1,407.00",0.06,85.69,175.0000,85.6863
Lid 30oz JJ,01/23/2018,Paper 4314,ea,"1,060.00",0.0,0,0,0,0.0,0,870.00,0.02,16.53,190.0000,16.53
Bags 8# JJ,01/23/2018,Paper 4314,Box 1000,0.50,1.0,0,0,0,1.0,0,0.90,30.03,27.03,0.6000,27.027
Wrap Sandwich,01/23/2018,Paper 4314,Box 1000,4.75,0.0,0,0,0,0.0,0,1.75,18.66,32.66,3.0000,32.6573
8X10 Port Pap.,01/23/2018,Paper 4314,Box 500,12.90,12.0,0,0,0,12.0,0,17.00,2.64,44.84,7.9000,44.8409
Straws,01/23/2018,Paper 4314,Box 300,20.00,0.0,0,0,0,0.0,0,19.00,1.63,30.95,1.0000,30.9487
Pan Liners,01/23/2018,Paper 4314,Box 1000,0.50,0.0,0,0,0,0.0,0,0.50,29.21,14.61,0.0000,14.6052
Mylar,01/23/2018,Paper 4314,roll 5280,1.25,0.0,0,0,0,0.0,0,0.75,49.35,37.01,0.5000,37.0117
Cucumber,01/23/2018,Produce 4315,ea,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0
Iceburg Head ,01/23/2018,Produce 4315,24 Count,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0
Lettuce,01/23/2018,Produce 4315,12 Packs,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0
Roma Tomatoes,01/23/2018,Produce 4315,lb,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0
Yellow Onions,01/23/2018,Produce 4315,lb,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0
Lettuce,01/23/2018,Produce 4315,Head Let,62.00,120.0,0,0,0,120.0,0,65.00,0.79,51.65,117.0000,51.649
Tomatoes,01/23/2018,Produce 4315,lb,62.50,150.0,0,0,0,150.0,0,62.50,0.71,44.16,150.0000,44.1563
Onions,01/23/2018,Produce 4315,lb,12.50,50.0,0,0,0,50.0,0,25.00,0.40,10.00,37.5000,9.9975
Sprouts,01/23/2018,Produce 4315,lb,3.00,6.0,0,0,0,6.0,0,0.00,6.00,0.00,9.0000,0.0
Celery,01/23/2018,Produce 4315,stalk,7.00,6.0,0,0,0,6.0,0,7.00,0.91,6.40,6.0000,6.3966
Cucumbers,01/23/2018,Produce 4315,ea,20.00,25.0,0,0,0,25.0,0,24.00,0.78,18.83,21.0000,18.828
Syrup Coke,01/23/2018,Beverage 4316,gal,5.10,0.0,0,0,0,0.0,0,3.50,15.37,53.80,1.6000,53.795
Syrup Diet Coke,01/23/2018,Beverage 4316,gal,5.50,0.0,0,0,0,0.0,0,4.50,15.12,68.06,1.0000,68.0585
Syrup Sprite,01/23/2018,Beverage 4316,gal,7.00,0.0,0,0,0,0.0,0,6.00,15.16,90.95,1.0000,90.945
Syrup Lemonade Light,01/23/2018,Beverage 4316,gal,2.00,2.5,0,0,0,2.5,0,4.00,16.54,66.15,0.5000,66.15
Syrup Mello Yellow,01/23/2018,Beverage 4316,gal,1.00,2.5,0,0,0,2.5,0,3.50,15.85,55.47,0.0000,55.4701
Syrup Dr. Pepper,01/23/2018,Beverage 4316,gal,4.00,5.0,0,0,0,5.0,0,6.50,14.95,97.20,2.5000,97.2017
Syrup Diet Dr Pepper,01/23/2018,Beverage 4316,gal,0.00,0.0,0,0,0,0.0,0,0.00,13.97,0.00,0.0000,0.0
Syrup Cherry Coke,01/23/2018,Beverage 4316,gal,4.50,0.0,0,0,0,0.0,0,2.50,14.79,36.98,2.0000,36.975
Syrup Powerade,01/23/2018,Beverage 4316,gal,2.50,2.5,0,0,0,2.5,0,4.00,15.89,63.56,1.0000,63.5568
Tea Bag Brew Lipton,01/23/2018,Beverage 4316,ea,17.00,24.0,0,0,0,24.0,0,25.00,0.95,23.78,16.0000,23.7825
Water (bottle),01/23/2018,Beverage 4316,bottle,56.00,24.0,0,0,0,24.0,0,48.00,0.28,13.40,32.0000,13.4016
Box - Mini Jimmy 12 CT Sandwich,01/23/2018,Catering 4320,each,44.00,0.0,0,0,0,0.0,0,44.00,0.91,39.83,0.0000,39.8288
Box - Mini Jimmy 24 CT Sandwich,01/23/2018,Catering 4320,each,18.00,0.0,0,0,0,0.0,0,18.00,1.57,28.29,0.0000,28.2942
Box w/window - Jimmy 6 pk Cookie,01/23/2018,Catering 4320,each,0.00,0.0,0,0,0,0.0,0,0.50,0.25,0.13,-0.5000,0.1266
Paper Bag - Mini Jimmy Sandwich,01/23/2018,Catering 4320,Case 500,1.00,0.0,0,0,0,0.0,0,1.00,15.60,15.60,0.0000,15.6
Pickle Container - clear plastic w/lid & label,01/23/2018,Catering 4320,each,0.00,0.0,0,0,0,0.0,0,0.00,0.19,0.00,0.0000,0.0
Plastic Knives,01/23/2018,Catering 4320,Box 1000,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0
JJ Lunch Box,01/23/2018,Catering 4320,ea,131.00,0.0,0,0,0,0.0,0,127.00,0.30,38.18,4.0000,38.1762
"Tray Cater Cmbo 12"" w / dome lid",01/23/2018,Catering 4320,each,38.00,0.0,0,0,0,0.0,0,37.00,0.91,33.80,1.0000,33.7995
"Tray Cater Cmbo 16"" w / dome lid",01/23/2018,Catering 4320,each,28.00,0.0,0,0,0,0.0,0,21.00,1.71,35.94,7.0000,35.9415
Party Tray Bags,01/23/2018,Catering 4320,ea,0.00,0.0,0,0,0,0.0,0,0.00,0.79,0.00,0.0000,0.0
French Bread 32 ct,01/30/2018,Bread 4311,ea,617.00,800.0,0,0,0,800.0,0,607.00,0.44,267.87,810.0000,267.8691
Wheat,01/30/2018,Bread 4311,ea,47.00,48.0,0,0,0,48.0,0,43.00,1.45,62.22,52.0000,62.2167
Equal Sugar Substitute,01/30/2018,Food 4312,Case 2000,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0
Pepper Jalapeno Slices,01/30/2018,Food 4312,gal,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0
Avo Fresco,01/30/2018,Food 4312,Case,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0
Capicola,01/30/2018,Food 4312,lb,44.75,37.0,0,0,0,37.0,0,55.25,3.02,166.72,26.5000,166.7224
Salami,01/30/2018,Food 4312,lb,47.50,37.0,0,0,0,37.0,0,54.00,3.00,162.24,30.5000,162.243
Ham,01/30/2018,Food 4312,lb,95.50,89.65,0,0,0,89.65,0,97.00,2.12,205.93,88.1500,205.931
Turkey,01/30/2018,Food 4312,lb,148.50,110.7,0,0,0,110.7,0,139.75,2.81,392.67,119.4500,392.6696
Beef,01/30/2018,Food 4312,lb,43.50,90.15,0,0,0,90.15,0,74.00,4.08,302.15,59.6500,302.1494
BACON - SLI APPLWD SMKD CKD,01/30/2018,Food 4312,ea,855.00,600.0,0,0,0,600.0,0,782.00,0.22,175.48,673.0000,175.4808
Cheese,01/30/2018,Food 4312,lb,84.00,103.91,0,0,0,103.91,0,66.50,2.29,152.23,121.4100,152.2252
Mayonnaise,01/30/2018,Food 4312,gal mayo,48.00,8.0,0,0,0,8.0,0,48.00,8.16,391.67,8.0000,391.6704
Oil,01/30/2018,Food 4312,gal oil,17.00,0.0,0,0,0,0.0,0,16.00,10.03,160.44,1.0000,160.4432
Vinegar,01/30/2018,Food 4312,gal vinegar,11.00,0.0,0,0,0,0.0,0,9.00,3.89,34.99,2.0000,34.9938
Avocado,01/30/2018,Food 4312,avo can,9.00,12.0,0,0,0,12.0,0,13.00,3.43,44.57,8.0000,44.5718
Peppers Cherry,01/30/2018,Food 4312,Gal Peppers,21.00,4.0,0,0,0,4.0,0,22.00,7.01,154.18,3.0000,154.1782
Mustard Dijon,01/30/2018,Food 4312,jar dijon,9.00,0.0,0,0,0,0.0,0,8.00,5.24,41.90,1.0000,41.9
MUSTARD WHL GRAIN ,01/30/2018,Food 4312,32 oz jar,7.00,0.0,0,0,0,0.0,0,7.00,5.84,40.87,0.0000,40.8688
Soy Sauce,01/30/2018,Food 4312,gal soy,0.75,0.0,0,0,0,0.0,0,0.50,9.34,4.67,0.2500,4.6701
Tuna Chunk - pouch,01/30/2018,Food 4312,Pouch tuna (48oz),5.00,6.0,0,0,0,6.0,0,7.00,8.76,61.31,4.0000,61.3081
Pam Spray,01/30/2018,Food 4312,ea,7.00,0.0,0,0,0,0.0,0,6.00,2.60,15.61,1.0000,15.6102
Oregano,01/30/2018,Food 4312,cont oregano,1.00,0.0,0,0,0,0.0,0,1.50,25.10,37.64,-0.5000,37.643
Basil,01/30/2018,Food 4312,cont basil,1.00,0.0,0,0,0,0.0,0,1.50,9.41,14.12,-0.5000,14.1177
Sugar,01/30/2018,Food 4312,lb,15.00,0.0,0,0,0,0.0,0,15.00,0.58,8.76,0.0000,8.7555
Mayo Packets,01/30/2018,Food 4312,Box 204,1.75,1.0,0,0,0,1.0,0,1.50,17.79,26.69,1.2500,26.685
Mustard Packets,01/30/2018,Food 4312,Box 500,2.50,0.0,0,0,0,0.0,0,1.50,5.88,8.82,1.0000,8.82
Sweet n Low Packets,01/30/2018,Food 4312,Case  3000,0.00,0.0,0,0,0,0.0,0,0.00,18.45,0.00,0.0000,0.0
Pickles,01/30/2018,Sides 4313,ea,34.00,144.0,0,0,0,144.0,0,43.00,0.35,14.89,135.0000,14.8909
Chip JJ Reg ,01/30/2018,Sides 4313,ea,172.00,120.0,0,0,0,120.0,0,160.00,0.34,53.89,132.0000,53.888
Chip JJ BBQ ,01/30/2018,Sides 4313,ea,253.00,240.0,0,0,0,240.0,0,263.00,0.34,88.58,230.0000,88.5784
Chip JJ Jalapeno ,01/30/2018,Sides 4313,ea,148.00,240.0,0,0,0,240.0,0,202.00,0.34,68.03,186.0000,68.0336
Chip JJ S&V ,01/30/2018,Sides 4313,ea,132.00,180.0,0,0,0,180.0,0,140.00,0.34,47.14,172.0000,47.138
Chip JJ Skinny ,01/30/2018,Sides 4313,ea,133.00,60.0,0,0,0,60.0,0,135.00,0.40,53.74,58.0000,53.74349999999999
Cookie Oatmeal Raisin,01/30/2018,Sides 4313,ea,63.00,0.0,0,0,0,0.0,0,40.00,0.46,18.54,23.0000,18.536
Cookie JJ Triple Choc Chip,01/30/2018,Sides 4313,ea,139.00,112.0,0,0,0,112.0,0,157.00,0.56,88.49,94.0000,88.48519999999999
Sysco Cup Foam Tall 12 oz,01/30/2018,Paper 4314,Case 1000,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0
Cup Plas 14oz Trans Soft - Paper Cat,01/30/2018,Paper 4314,ea,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0
CUP PLAS TRANS 12 OZ - Paper Cat,01/30/2018,Paper 4314,ea,0.00,0.0,0,0,0,0.0,0,0.00,0.00,0.00,0.0000,0.0
Cup Plas Trans Soft 12 OZ,01/30/2018,Paper 4314,50 CT,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0
Napkins,01/30/2018,Paper 4314,Pack 567,0.00,0.0,0,0,0,0.0,0,0.00,3.05,0.00,0.0000,0.0
Napkins - Case 24 / Pack 284,01/30/2018,Paper 4314,Pack 284,22.50,0.0,0,0,0,0.0,0,16.00,1.43,22.84,6.5000,22.84
Cup 22oz JJ,01/30/2018,Paper 4314,ea,"1,535.00",0.0,0,0,0,0.0,0,"1,164.00",0.04,42.60,371.0000,42.6024
Lid 22oz JJ,01/30/2018,Paper 4314,ea,989.00,1000.0,0,0,0,1000.0,0,"1,600.00",0.01,17.92,389.0000,17.92
Cup 30oz JJ,01/30/2018,Paper 4314,ea,"1,407.00",0.0,0,0,0,0.0,0,"1,160.00",0.06,70.64,247.0000,70.644
Lid 30oz JJ,01/30/2018,Paper 4314,ea,870.00,1000.0,0,0,0,1000.0,0,"1,590.00",0.02,30.21,280.0000,30.21
Bags 8# JJ,01/30/2018,Paper 4314,Box 1000,0.90,1.0,0,0,0,1.0,0,1.25,30.03,37.54,0.6500,37.5375
Wrap Sandwich,01/30/2018,Paper 4314,Box 1000,1.75,3.0,0,0,0,3.0,0,2.50,18.61,46.52,2.2500,46.522
8X10 Port Pap.,01/30/2018,Paper 4314,Box 500,17.00,0.0,0,0,0,0.0,0,11.00,2.64,29.01,6.0000,29.0147
Straws,01/30/2018,Paper 4314,Box 300,19.00,0.0,0,0,0,0.0,0,17.00,1.63,27.69,2.0000,27.691
Pan Liners,01/30/2018,Paper 4314,Box 1000,0.50,0.0,0,0,0,0.0,0,0.40,29.21,11.68,0.1000,11.6841
Mylar,01/30/2018,Paper 4314,roll 5280,0.75,1.0,0,0,0,1.0,0,1.50,49.41,74.11,0.2500,74.1101
Cucumber,01/30/2018,Produce 4315,ea,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0
Iceburg Head ,01/30/2018,Produce 4315,24 Count,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0
Lettuce,01/30/2018,Produce 4315,12 Packs,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0
Roma Tomatoes,01/30/2018,Produce 4315,lb,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0
Yellow Onions,01/30/2018,Produce 4315,lb,0,0.0,0,0,0,0.0,0,0,0,0,0,0.0
Lettuce,01/30/2018,Produce 4315,Head Let,65.00,120.0,0,0,0,120.0,0,61.00,0.76,46.37,124.0000,46.3722
Tomatoes,01/30/2018,Produce 4315,lb,62.50,150.0,0,0,0,150.0,0,50.50,0.68,34.58,162.0000,34.5774
Onions,01/30/2018,Produce 4315,lb,25.00,50.0,0,0,0,50.0,0,40.00,0.38,15.33,35.0000,15.332
Sprouts,01/30/2018,Produce 4315,lb,0.00,0.0,0,0,0,0.0,0,0.00,6.00,0.00,0.0000,0.0
Celery,01/30/2018,Produce 4315,stalk,7.00,6.0,0,0,0,6.0,0,7.00,0.90,6.28,6.0000,6.2776
Cucumbers,01/30/2018,Produce 4315,ea,24.00,0.0,0,0,0,0.0,0,13.00,0.78,10.20,11.0000,10.1985
